cleaned_text,char_count,word_count,exclamation_count,has_url,label_encoded,label
ok i feel like john lennon,26,6,0,0,0,ham
k and you re sure i don t have to have consent forms to do it v,63,17,0,0,0,ham
im gonna miss u so much,23,6,0,0,0,ham
lol i would but despite these cramps i like being a girl,56,12,0,0,0,ham
still got lessons? in sch?,26,5,0,0,0,ham
i wont get concentration dear you know you are my mind and everything,69,13,0,0,0,ham
no da today also i forgot,25,6,0,0,0,ham
no drama pls i have had enough from you and family while i am struggling in the hot sun in a strange place no reason why there should be an ego of not going if not invited when actually its necessity to go wait for very serious reppurcussions,242,48,0,0,0,ham
no we put party 7 days a week and study lightly i think we need to draw in some custom checkboxes so they know we re hardcore,125,27,0,0,0,ham
that way transport is less problematic than on sat night by the way if u want to ask n to join my bday feel free but need to know definite nos as booking on fri,160,35,0,0,0,ham
yes just finished watching days of our lives i love it,54,11,0,0,0,ham
vikky come around lt time gt,28,6,0,0,0,ham
fwiw the reason i m only around when it s time to smoke is that because of gas i can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,202,42,0,0,0,ham
hi did you asked to waheeda fathima about leave?,48,9,0,0,0,ham
no 1 nokia tone 4 ur mob every week! just txt nok to 87021 1st tone free ! so get txtin now and tell ur friends 150p tone 16 reply hl 4info,139,32,2,0,1,spam
am slow in using biola s fne,28,7,0,0,0,ham
good morning at the repair shop the only reason i m up at this hour,67,15,0,0,0,ham
how much is torch in 9ja,24,6,0,0,0,ham
waiting for your call,21,4,0,0,0,ham
if i die i want u to have all my stuffs,39,11,0,0,0,ham
sen told that he is going to join his uncle finance in cbe,58,13,0,0,0,ham
k fyi i m back in my parents place in south tampa so i might need to do the deal somewhere else,95,22,0,0,0,ham
welcome to select an o2 service with added benefits you can now call our specially trained advisors free from your mobile by dialling 402,137,24,0,0,1,spam
i love to wine and dine my lady!,32,8,1,0,0,ham
waiting 4 my tv show 2 start lor u leh still busy doing ur report?,66,15,0,0,0,ham
summers finally here! fancy a chat or flirt with sexy singles in yr area? to get matched up just reply summer now free 2 join optout txt stop help08714742804,157,29,1,0,1,spam
sorry i can t help you on this,30,8,0,0,0,ham
although i told u dat i m into baig face watches now but i really like e watch u gave cos it s fr u thanx 4 everything dat u ve done today i m touched,150,36,0,0,0,ham
so how many days since then?,28,6,0,0,0,ham
like lt gt same question,24,5,0,0,0,ham
when did i use soc i use it only at home dunno how 2 type it in word ar,71,19,0,0,0,ham
call germany for only 1 pence per minute! call from a fixed line via access number 0844 861 85 85 no prepayment direct access!,126,24,2,0,1,spam
wot u wanna do then missy?,26,6,0,0,0,ham
wylie update my weed dealer carlos went to freedom and had a class with lunsford,80,15,0,0,0,ham
forwarded from 21870000 hi this is your mailbox messaging sms alert you have 4 messages you have 21 matches please call back on 09056242159 to retrieve your messages and matches,177,30,0,0,1,spam
can u look 4 me in da lib i got stuff havent finish yet,55,14,0,0,0,ham
i know you mood off today,25,6,0,0,0,ham
its ok my arm is feeling weak cuz i got a shot so we can go another time,72,18,0,0,0,ham
but i haf enuff space got like 4 mb,35,9,0,0,0,ham
private! your 2003 account statement for shows 800 un redeemed s i m points call 08718738002 identifier code 48922 expires 21 11 04,131,23,1,0,1,spam
u dun say so early hor u c already then say,43,11,0,0,0,ham
shop till u drop is it you either 10k 5k 500 cash or 100 travel voucher call now 09064011000 ntt po box cr01327bt fixedline cost 150ppm mobile vary,147,28,0,0,1,spam
beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it good night,148,26,0,0,0,ham
hi hope u r both ok he said he would text and he hasn t have u seen him let me down gently please,97,24,0,0,0,ham
sorry i ll call you later i am in meeting sir,45,11,0,0,0,ham
that s cause your old i live to be high,39,10,0,0,0,ham
you have been specially selected to receive a 2000 pound award! call 08712402050 before the lines close cost 10ppm 16 t cs apply ag promo,137,25,1,0,1,spam
yo you around? a friend of mine s lookin to pick up later tonight,65,14,0,0,0,ham
nope think i will go for it on monday sorry i replied so late,61,14,0,0,0,ham
ok i m waliking ard now do u wan me 2 buy anything go ur house?,63,16,0,0,0,ham
how is your schedule next week? i am out of town this weekend,61,13,0,0,0,ham
nah i m a perpetual dd,22,6,0,0,0,ham
goodo! yes we must speak friday egg potato ratio for tortilla needed!,69,12,2,0,0,ham
i want to go to perumbavoor,27,6,0,0,0,ham
huh y lei,9,3,0,0,0,ham
ey! calm downon theacusations itxt u cos iwana know wotu r doin at thew end haventcn u in ages ring me if ur up4 nething sat love j xxx,135,29,1,0,0,ham
i m okay chasing the dream what s good what are you doing next,62,14,0,0,0,ham
yes i will be there glad you made it,36,9,0,0,0,ham
true it is passable and if you get a high score and apply for phd you get 5years of salary so it makes life easier,114,25,0,0,0,ham
what today sunday sunday is holiday so no work,46,9,0,0,0,ham
u can call now,14,4,0,0,0,ham
oh k why you got job then whats up?,35,9,0,0,0,ham
yoyyooo u know how to change permissions for a drive in mac my usb flash drive,78,16,0,0,0,ham
i m at work please call,23,6,0,0,0,ham
taka lor wat time u wan 2 come n look 4 us?,43,12,0,0,0,ham
i m not driving raining! then i ll get caught at e mrt station lor,66,15,1,0,0,ham
do you want a new nokia 3510i colour phone delivered tomorrow? with 200 free minutes to any mobile 100 free text free camcorder reply or call 08000930705,153,27,0,0,1,spam
prof you have passed in all the papers in this sem congrats student enna kalaachutaarama !! prof ???? gud mrng!,111,20,3,0,0,ham
free entry in 2 a wkly comp to win fa cup final tkts 21st may 2005 text fa to 87121 to receive entry question std txt rate t c s apply 08452810075over18 s,154,33,0,0,1,spam
still i have not checked it da,30,7,0,0,0,ham
that s y i said it s bad dat all e gals know u wat u doing now?,63,18,0,0,0,ham
25p 4 alfie moon s children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed 08701417012 profit 2 charity,157,32,0,0,1,spam
thanx 4 the time we ve spent 2geva its bin mint! ur my baby and all i want is u!xxxx,84,20,2,0,0,ham
hey so whats the plan this sat?,31,7,0,0,0,ham
dear dave this is your final notice to collect your 4 tenerife holiday or 5000 cash award! call 09061743806 from landline tcs sae box326 cw25wx 150ppm,150,26,1,0,1,spam
well done! your 4 costa del sol holiday or 5000 await collection call 09050090044 now toclaim sae tcs pobox334 stockport sk38xh cost 1 50 pm max10mins,150,26,1,0,1,spam
u r the most beautiful girl ive ever seen u r my baby come and c me in the common room,86,21,0,0,0,ham
i m going to try for 2 months ha ha only joking,47,12,0,0,0,ham
cool i ll text you in a few,27,8,0,0,0,ham
hi do u want to join me with sts later? meeting them at five call u after class,79,18,0,0,0,ham
i got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the lt gt day return period ended,174,36,0,0,0,ham
hi hope u get this txt journey hasnt been gd now about 50 mins late i think,75,17,0,0,0,ham
i call you later don t have network if urgnt sms me,51,12,0,0,0,ham
i am late i will be there at,28,8,0,0,0,ham
don t forget though that i love you and i walk beside you watching over you and keeping your heart warm,103,21,0,0,0,ham
no got new job at bar in airport on satsgettin 4 47per hour but means no lie in! keep in touch,94,21,1,0,0,ham
great never been better each day gives even more reasons to thank god,69,13,0,0,0,ham
sorry man my stash ran dry last night and i can t pick up more until sunday,75,17,0,0,0,ham
whom you waited for yesterday,29,5,0,0,0,ham
oh k k where did you take test?,31,8,0,0,0,ham
what i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want,112,26,0,0,0,ham
yes! the only place in town to meet exciting adult singles is now in the uk txt chat to 86688 now! 150p msg,107,23,2,0,1,spam
so gd got free ice cream i oso wan,34,9,0,0,0,ham
i m at work please call,23,6,0,0,0,ham
just now saw your message it k da,33,8,0,0,0,ham
k i ll take care of it,22,7,0,0,0,ham
he also knows about lunch menu only da i know,45,10,0,0,0,ham
aight i ll ask a few of my roommates,36,9,0,0,0,ham
sorry got a late start we re on the way,39,10,0,0,0,ham
two teams waiting for some players,34,6,0,0,0,ham
haha figures well i found the piece and priscilla s bowl,56,11,0,0,0,ham
actually fuck that just do whatever do find an excuse to be in tampa at some point before january though,104,20,0,0,0,ham
house maid is the murderer coz the man was murdered on lt gt th january as public holiday all govt instituitions are closed including post office understand?,157,27,0,0,0,ham
i wasn t well babe i have swollen glands at my throat what did you end up doing ?,81,19,0,0,0,ham
fuck babe i miss you already you know ? can t you let me send you some money towards your net ? i need you i want you i crave you,129,31,0,0,0,ham
somebody should go to andros and steal ice,42,8,0,0,0,ham
k da how many page you want?,28,7,0,0,0,ham
this is the 2nd time we have tried to contact u u have won the 400 prize 2 claim is easy just call 087104711148 now! only 10p per minute bt national rate,153,32,1,0,1,spam
private! your 2003 account statement for shows 800 un redeemed s i m points call 08719899230 identifier code 41685 expires 07 11 04,131,23,1,0,1,spam
i keep seeing weird shit and bein all woah then realising it s actually reasonable and i m all oh,97,20,0,0,0,ham
r we still meeting 4 dinner tonight?,36,7,0,0,0,ham
dip s cell dead so i m coming with him u better respond else we shall come back,79,18,0,0,0,ham
poor girl can t go one day lmao,31,8,0,0,0,ham
k will do addie amp i are doing some art so i ll be here when you get home,74,19,0,0,0,ham
where in abj are you serving are you staying with dad or alone,62,13,0,0,0,ham
tell your friends what you plan to do on valentines day lt url gt,65,14,0,1,0,ham
sorry you never hear unless you book it one was kinda a joke thet were really looking for skinny white girls the other was one line you can only do so much on camera with that something like that they re casting on the look,223,45,0,0,0,ham
no few hours before went to hair cut,36,8,0,0,0,ham
would me smoking you out help us work through this difficult time,65,12,0,0,0,ham
mum not going robinson already,30,5,0,0,0,ham
good afternon my love how are today? i hope your good and maybe have some interviews i wake and miss you babe a passionate kiss from across the sea,147,29,0,0,0,ham
my life means a lot to me not because i love my life but because i love the people in my life the world calls them friends i call them my world ge,146,33,0,0,0,ham
you are always putting your business out there you put pictures of your ass on facebook you are one of the most open people i ve ever met why would i think a picture of your room would hurt you make you feel violated,216,44,0,0,0,ham
do u think that any girl will propose u today by seing ur bloody funky shit fucking face asssssholeeee,102,19,0,0,0,ham
dude im no longer a pisces im an aquarius now,45,10,0,0,0,ham
that s good because i need drugs,32,7,0,0,0,ham
congratulations ur awarded either a yrs supply of cds from virgin records or a mystery gift guaranteed call 09061104283 ts cs url 1 50pm approx 3mins,149,26,0,1,1,spam
k i ll be sure to get up before noon and see what s what,56,15,0,0,0,ham
eh u send wrongly lar,21,5,0,0,0,ham
thanx 4 e brownie it s v nice,29,8,0,0,0,ham
why she wants to talk to me,27,7,0,0,0,ham
hahaha use your brain dear,26,5,0,0,0,ham
probably gonna be here for a while see you later tonight lt,59,12,0,0,0,ham
lol for real she told my dad i have cancer,42,10,0,0,0,ham
garbage bags eggs jam bread hannaford wheat chex,48,8,0,0,0,ham
you lifted my hopes with the offer of money i am in need especially when the end of the month approaches and it hurts my studying anyways have a gr8 weekend,156,31,0,0,0,ham
sorry was at the grocers,24,5,0,0,0,ham
ok so april cant wait,21,5,0,0,0,ham
well i might not come then,26,6,0,0,0,ham
yeah! lol luckily i didn t have a starring role like you!,57,12,2,0,0,ham
there generally isn t one it s an uncountable noun u in the dictionary pieces of research?,90,17,0,0,0,ham
he like not v shock leh cos telling shuhui is like telling leona also like dat almost all know liao he got ask me abt ur reaction lor,133,28,0,0,0,ham
come to mahal bus stop lt decimal gt,36,8,0,0,0,ham
so dont use hook up any how,27,7,0,0,0,ham
sunshine hols to claim ur med holiday send a stamped self address envelope to drinks on us uk po box 113 bray wicklow eire quiz starts saturday! unsub stop,155,29,1,0,1,spam
yeah probably here for a while,30,6,0,0,0,ham
k do it at evening da urgent,28,7,0,0,0,ham
will you like to be spoiled?,28,6,0,0,0,ham
i have no idea where you are,28,7,0,0,0,ham
nope thats fine i might have a nap tho!,39,9,1,0,0,ham
sorry i can t text amp drive coherently see you in twenty,57,12,0,0,0,ham
ok no prob take ur time,23,6,0,0,0,ham
pls confirm the time to collect the cheque,42,8,0,0,0,ham
i thk 530 lor but dunno can get tickets a not wat u doing now?,62,15,0,0,0,ham
oh ya got hip hop open haha i was thinking can go for jazz then zoom to cine actually tonight i m free leh and there s a kb lesson tonight,138,31,0,0,0,ham
aight no rush i ll ask jay,26,7,0,0,0,ham
god s love has no limit god s grace has no measure god s power has no boundaries may u have god s endless blessings always in ur life !! gud ni8,144,32,2,0,0,ham
now press conference da,23,4,0,0,0,ham
thank you i like you as well,28,7,0,0,0,ham
want to funk up ur fone with a weekly new tone reply tones2u 2 this text url the original n best tones 3gbp network operator rates apply,136,27,0,1,1,spam
save yourself the stress if the person has a dorm account just send your account details and the money will be sent to you,122,24,0,0,0,ham
dnt worry use ice pieces in a cloth pack also take 2 tablets,60,13,0,0,0,ham
spoons it is then okay?,23,5,0,0,0,ham
so wats ur opinion abt him and how abt is character?,52,11,0,0,0,ham
i m back amp we re packing the car now i ll let you know if there s room,72,19,0,0,0,ham
i want to show you the world princess how about europe?,55,11,0,0,0,ham
anything lor if they all go then i go lor,41,10,0,0,0,ham
for real when u getting on yo? i only need 2 more tickets and one more jacket and i m done i already used all my multis,119,27,0,0,0,ham
trust me even if isn t there its there,38,9,0,0,0,ham
nope i m not drivin i neva develop da photos lei,48,11,0,0,0,ham
i can t keep going through this it was never my intention to run you out but if you choose to do that rather than keep the room clean so i don t have to say no to visitors then maybe that s the best choice yes i wanted you to be embarassed so maybe you d feel for once how i feel when i have a friend who wants to drop buy and i have to say no as happened this morning i ve tried everything i don t know what else to do,419,95,0,0,0,ham
can all decide faster cos my sis going home liao,48,10,0,0,0,ham
rightio 11 48 it is then well arent we all up bright and early this morning,75,16,0,0,0,ham
hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love kate,88,20,0,0,0,ham
dear good morning now only i am up,34,8,0,0,0,ham
no go no openings for that room til after thanksgiving without an upcharge,74,13,0,0,0,ham
how r going to send it to me?,29,8,0,0,0,ham
i cant wait to see you! how were the photos were useful?,56,12,1,0,0,ham
shall i come to get pickle,26,6,0,0,0,ham
haven t seen my facebook huh? lol!,34,7,1,0,0,ham
sorry that was my uncle i ll keep in touch,42,10,0,0,0,ham
still chance there if you search hard you will get it let have a try,68,15,0,0,0,ham
haven t left yet so probably gonna be here til dinner,53,11,0,0,0,ham
am in gobi arts college,23,5,0,0,0,ham
quite ok but a bit ex u better go eat smth now else i ll feel guilty,68,17,0,0,0,ham
urgent urgent! we have 800 free flights to europe to give away call b4 10th sept take a friend 4 free call now to claim on 09050000555 ba128nnfwfly150ppm,153,28,1,0,1,spam
no 1 polyphonic tone 4 ur mob every week! just txt pt2 to 87575 1st tone free ! so get txtin now and tell ur friends 150p tone 16 reply hl 4info,144,32,2,0,1,spam
spook up your mob with a halloween collection of a logo pic message plus a free eerie tone txt card spook to 8007 zed 08701417012150p per logo pic,146,28,0,0,1,spam
s da al r above lt gt,21,7,0,0,0,ham
i guess it is useless calling u 4 something important,53,10,0,0,0,ham
wherre s my boytoy ?,20,5,0,0,0,ham
2 and half years i missed your friendship,41,8,0,0,0,ham
watching cartoon listening music amp at eve had to go temple amp church what about u?,85,16,0,0,0,ham
k k where are you?how did you performed?,40,8,0,0,0,ham
oh k i will come tomorrow,25,6,0,0,0,ham
hi i won t b ard 4 christmas but do enjoy n merry x mas,55,15,0,0,0,ham
make sure alex knows his birthday is over in fifteen minutes as far as you re concerned,87,17,0,0,0,ham
hi darlin i hope you had a nice night i wish i had come cant wait to see you love fran ps i want dirty anal sex and i want a 10 man gang bang,141,35,0,0,0,ham
c movie is juz last minute decision mah juz watch 2 lar but i tot not interested,80,17,0,0,0,ham
well done england! get the official poly ringtone or colour flag on yer mobile! text tone or flag to 84199 now! opt out txt eng stop box39822 w111wx 1 50,153,30,3,0,1,spam
super da good replacement for murali,36,6,0,0,0,ham
you re right i have now that i think about it,45,11,0,0,0,ham
you getting back any time soon?,31,6,0,0,0,ham
single line with a big meaning miss anything 4 ur best life but don t miss ur best life for anything gud nyt,108,23,0,0,0,ham
i just really need shit before tomorrow and i know you won t be awake before like 6,83,18,0,0,0,ham
k so am i how much for an 8th? fifty?,37,10,0,0,0,ham
mom wants to know where you at,30,7,0,0,0,ham
will u meet ur dream partner soon? is ur career off 2 a flyng start? 2 find out free txt horo followed by ur star sign e g horo aries,133,30,0,0,1,spam
k i will sent it again,22,6,0,0,0,ham
hi petey!noi m ok just wanted 2 chat coz avent spoken 2 u 4 a long time hope ur doin alrite have good nit at js love ya am x,124,30,1,0,0,ham
that depends how would you like to be treated?,46,9,0,0,0,ham
change windows logoff sound,27,4,0,0,0,ham
lmao ok i wont be needing u to do my hair anymore,49,12,0,0,0,ham
actually i deleted my old website now i m blogging at magicalsongs blogspot com,79,14,0,0,0,ham
ugh fuck it i m resubbing to eve,32,8,0,0,0,ham
life is nothing wen v get everything but life is everything wen v miss something real value of people wil be realized only in their absence gud mrng,148,28,0,0,0,ham
we are hoping to get away by 7 from langport you still up for town tonight?,75,16,0,0,0,ham
yar lor wait 4 my mum 2 finish sch then have lunch lor i whole morning stay at home clean my room now my room quite clean hee,125,28,0,0,0,ham
yeh i am def up4 something sat just got payed2day i havbeen given a 50 pay rise 4my work havebeen made preschoolco ordinator 2i am feelingood luv,145,27,0,0,0,ham
don t give a flying monkeys wot they think and i certainly don t mind any friend of mine and all that!,102,22,1,0,0,ham
why tired what special there you had,36,7,0,0,0,ham
hello madam how are you ?,25,6,0,0,0,ham
good morning plz call me sir,28,6,0,0,0,ham
hmm bits and pieces lol sighs,29,6,0,0,0,ham
i m also came to room,21,6,0,0,0,ham
u goin out 2nite?,17,4,0,0,0,ham
ok then r we meeting later?,27,6,0,0,0,ham
swhrt how u dey hope ur ok tot about u 2day love n miss take care,65,16,0,0,0,ham
i sent lanre fakeye s eckankar details to the mail box,54,11,0,0,0,ham
yup next stop,13,3,0,0,0,ham
well i m going to be an aunty!,30,8,1,0,0,ham
jus finish bathing,18,3,0,0,0,ham
hi harish s rent has been transfred to ur acnt,46,10,0,0,0,ham
cool do you like swimming? i have a pool and jacuzzi at my house,64,14,0,0,0,ham
yup leaving right now be back soon,34,7,0,0,0,ham
sorry i ll call later in meeting,32,7,0,0,0,ham
ok no prob,10,3,0,0,0,ham
ok,2,1,0,0,0,ham
a famous quote when you develop the ability to listen to anything unconditionally without losing your temper or self confidence it means you are married,152,25,0,0,0,ham
no my mum went 2 dentist,24,6,0,0,0,ham
i have a rather prominent bite mark on my right cheek,53,11,0,0,0,ham
long after i quit i get on only like 5 minutes a day as it is,61,16,0,0,0,ham
dunno lei he neva say,21,5,0,0,0,ham
anyway holla at me whenever you re around because i need an excuse to go creep on people in sarasota,100,20,0,0,0,ham
urgent! call 09066612661 from landline your complementary 4 tenerife holiday or 10 000 cash await collection sae t cs po box 3 wa14 2px 150ppm 18 sender hol offer,162,29,1,0,1,spam
where are you ? what are you doing ? are yuou working on getting the pc to your mom s ? did you find a spot that it would work ? i need you,139,34,0,0,0,ham
as one of our registered subscribers u can enter the draw 4 a 100 g b gift voucher by replying with enter to unsubscribe text stop,130,26,0,0,1,spam
dear hero i am leaving to qatar tonite for an apt opportunity pls do keep in touch at lt email gt kerala,104,22,0,0,0,ham
i have 2 sleeping bags 1 blanket and paper and phone details anything else?,75,14,0,0,0,ham
i am real baby! i want to bring out your inner tigress,54,12,1,0,0,ham
so how s the weather over there?,32,7,0,0,0,ham
no i meant the calculation is the same that lt gt units at lt gt this school is really expensive have you started practicing your accent because its important and have you decided if you are doing 4years of dental school or if you ll just do the nmde exam,255,50,0,0,0,ham
hi shanil rakhesh here thanks i have exchanged the uncut diamond stuff leaving back excellent service by dino and prem,118,20,0,0,0,ham
i am on the way to tirupur,26,7,0,0,0,ham
we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,130,25,0,0,1,spam
you have been specially selected to receive a 3000 award! call 08712402050 before the lines close cost 10ppm 16 t cs apply ag promo,131,24,1,0,1,spam
me also da i feel yesterday night wait til 2day night dear,58,12,0,0,0,ham
bored housewives! chat n date now! 0871750 77 11! bt national rate 10p min only from landlines!,95,17,4,0,1,spam
oh! shit i thought that was your trip! loooooool that just makes so much more sense now grins and the sofa reference was the sleep on a couch link you sent me wasn t that how you went on your trip ? oh and didn t your babe go with you for that celebration with your rents?,272,57,2,0,0,ham
where to get those?,19,4,0,0,0,ham
fine do you remember me,23,5,0,0,0,ham
is ur changes 2 da report big? cos i ve already made changes 2 da previous report,81,17,0,0,0,ham
they have a thread on the wishlist section of the forums where ppl post nitro requests start from the last page and collect from the bottom up,142,27,0,0,0,ham
your bill at 3 is 33 65 so thats not bad!,41,11,1,0,0,ham
i love you you set my soul on fire it is not just a spark but it is a flame a big rawring flame xoxo,100,25,0,0,0,ham
yes it completely in out of form clark also utter waste,55,11,0,0,0,ham
lol please do actually send a pic of yourself right now i wanna see pose with a comb and hair dryer or something,112,23,0,0,0,ham
k i ll be there before 4,24,7,0,0,0,ham
kallis wont bat in 2nd innings,30,6,0,0,0,ham
i am in bus on the way to calicut,33,9,0,0,0,ham
oh that was a forwarded message i thought you send that to me,61,13,0,0,0,ham
aight i ve been set free think you could text me blake s address? it occurs to me i m not quite as sure what i m doing as i thought i was,137,33,0,0,0,ham
just arrived see you in a couple days lt 3,42,10,0,0,0,ham
then ur physics get a ?,23,6,0,0,0,ham
okie,4,1,0,0,0,ham
dont forget you can place as many free requests with 1stchoice co uk as you wish for more information call 08707808226,118,21,0,0,1,spam
what u mean u almost done? done wif sleeping? but i tot u going to take a nap yup i send her liao so i m picking her up at ard 4 smth lor,137,34,0,0,0,ham
damn poor zac doesn t stand a chance,36,8,0,0,0,ham
anyway i don t think i can secure anything up here lemme know if you want me to drive down south and chill,106,23,0,0,0,ham
you are guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize! txt word collect to no 83355! ibhltd ldnw15h 150p mtmsgrcvd18,142,26,2,0,1,spam
wanna do some art?! d,21,5,1,0,0,ham
how long does it take to get it,31,8,0,0,0,ham
goodmorning today i am late for lt decimal gt min,49,10,0,0,0,ham
under the sea there lays a rock in the rock there is an envelope in the envelope there is a paper on the paper there are 3 words,128,28,0,0,0,ham
yes mum lookin strong,21,4,0,0,0,ham
shall i bring us a bottle of wine to keep us amused? only joking! i ll bring one anyway,87,19,1,0,0,ham
for fear of fainting with the of all that housework you just did? quick have a cuppa,84,17,0,0,0,ham
honeybee said i m d sweetest in d world god laughed amp said wait u havnt met d person reading this msg moral even god can crack jokes! gm gn ge gn,147,32,1,0,0,ham
no message no responce what happend?,36,6,0,0,0,ham
thank you and by the way i just lost,36,9,0,0,0,ham
yo do you know anyone lt gt or otherwise able to buy liquor? our guy flaked and right now if we don t get a hold of somebody its just 4 loko all night,150,34,0,0,0,ham
update now 12mths half price orange line rental 400mins call mobileupd8 on 08000839402 or call2optout j5q,105,16,0,0,1,spam
today s offer! claim ur 150 worth of discount vouchers! text yes to 85023 now! savamob member offers mobile! t cs 08717898035 3 00 sub 16 unsub reply x,151,29,4,0,1,spam
auction round 4 the highest bid is now 54 next maximum bid is 71 to bid send bids e g 10 to bid 10 to 83383 good luck,117,28,0,0,1,spam
we have all rounder so not required,35,7,0,0,0,ham
i uploaded mine to facebook,27,5,0,0,0,ham
sounds good keep me posted,26,5,0,0,0,ham
no did you check? i got his detailed message now,48,10,0,0,0,ham
mine here like all fr china then so noisy,41,9,0,0,0,ham
oic then better quickly go bathe n settle down,46,9,0,0,0,ham
yup,3,1,0,0,0,ham
win urgent! your mobile number has been awarded with a 2000 prize guaranteed call 09061790121 from land line claim 3030 valid 12hrs only 150ppm,143,24,1,0,1,spam
i did one slice and one breadstick lol,38,8,0,0,0,ham
private! your 2003 account statement for 07815296484 shows 800 un redeemed s i m points call 08718738001 identifier code 41782 expires 18 11 04,143,24,1,0,1,spam
urgent we are trying to contact you last weekends draw shows u have won a 1000 prize guaranteed call 09064017295 claim code k52 valid 12hrs 150p pm,147,27,0,0,1,spam
no worries hope photo shoot went well have a spiffing fun at workage,68,13,0,0,0,ham
i feel like a dick because i keep sleeping through your texts and facebook messages sup you in town?,100,19,0,0,0,ham
did you hear about the new divorce barbie ? it comes with all of ken s stuff!,77,17,1,0,1,spam
yay! you better not have told that to 5 other girls either,58,12,1,0,0,ham
i dun believe u i thk u told him,32,9,0,0,0,ham
so i m doing a list of buyers,29,8,0,0,0,ham
u don t know how stubborn i am i didn t even want to go to the hospital i kept telling mark i m not a weak sucker hospitals are for weak suckers,144,33,0,0,0,ham
u in town alone?,16,4,0,0,0,ham
we r stayin here an extra week back next wed how did we do in the rugby this weekend? hi to and and c u soon,108,26,0,0,0,ham
ok cool see ya then,19,5,0,0,0,ham
okay but i thought you were the expert,38,8,0,0,0,ham
no! but we found a diff farm shop to buy some cheese on way back now can i call in?,83,20,1,0,0,ham
havent planning to buy later i check already lido only got 530 show in e afternoon u finish work already?,105,20,0,0,0,ham
check with nuerologist,22,3,0,0,0,ham
whatever im pretty pissed off,29,5,0,0,0,ham
as a sim subscriber you are selected to receive a bonus! get it delivered to your door txt the word ok to no 88600 to claim 150p msg exp 30apr,142,30,1,0,1,spam
nope meanwhile she talk say make i greet you,44,9,0,0,0,ham
you available now? i m like right around hillsborough amp lt gt th,66,13,0,0,0,ham
received understood n acted upon!,33,5,1,0,0,ham
sorry i ll call later,21,5,0,0,0,ham
my sister in law hope you are having a great month just saying hey abiola,73,15,0,0,0,ham
loan for any purpose 500 75 000 homeowners tenants welcome have you been previously refused? we can still help call free 0800 1956669 or text back help,151,27,0,0,1,spam
hey! congrats 2u2 id luv 2 but ive had 2 go home!,49,12,2,0,0,ham
u ve bin awarded 50 to play 4 instant cash call 08715203028 to claim every 9th player wins min 50 500 optout 08718727870,120,23,0,0,1,spam
sorry i will be able to get to you see you in the morning,57,14,0,0,0,ham
how will i creep on you now?,28,7,0,0,0,ham
hi its in durban are you still on this number,45,10,0,0,0,ham
how s it going? got any exciting karaoke type activities planned? i m debating whether to play football this eve feeling lazy though,132,23,0,0,0,ham
thesmszone com lets you send free anonymous and masked messages im sending this message from there do you see the potential for abuse???,136,23,0,0,1,spam
if you r home then come down within 5 min,41,10,0,0,0,ham
k want us to come by now?,25,7,0,0,0,ham
esplanade lor where else,24,4,0,0,0,ham
nah can t help you there i ve never had an iphone,49,12,0,0,0,ham
i wonder if your phone battery went dead ? i had to tell you i love you babe,76,18,0,0,0,ham
your credits have been topped up for url your renewal pin is tgxxrz,67,13,0,1,1,spam
hi babe u r most likely to be in bed but im so sorry about tonight! i really wanna see u tomorrow so call me at 9 love me xxx,125,30,1,0,0,ham
are you willing to go for apps class,36,8,0,0,0,ham
dear where you will be when i reach there,41,9,0,0,0,ham
take care and sleep well you need to learn to change in life you only need to get convinced on that i will wait but no more conversations between us get convinced by that time your family is over for you in many senses respect them but not overemphasise or u have no role in my life,282,57,0,0,0,ham
sorry i ll call later,21,5,0,0,0,ham
hey i will be late i m at amk need to drink tea or coffee,57,15,0,0,0,ham
please call our customer service representative on 0800 169 6031 between 10am 9pm as you have won a guaranteed 1000 cash or 5000 prize!,135,24,1,0,1,spam
last chance! claim ur 150 worth of discount vouchers today! text shop to 85023 now! savamob offers mobile! t cs savamob pobox84 m263uz 3 00 sub 16,146,27,4,0,1,spam
i re met alex nichols from middle school and it turns out he s dealing!,71,15,1,0,0,ham
greetings me ! consider yourself excused,40,6,1,0,0,ham
it s ok at least armand s still around,38,9,0,0,0,ham
do all wan 2 meet up n combine all the parts? how s da rest of da project going?,80,19,0,0,0,ham
ok then i come n pick u at engin?,33,9,0,0,0,ham
this is the 2nd time we have tried 2 contact u u have won the 750 pound prize 2 claim is easy call 08712101358 now! only 10p per min bt national rate,149,32,1,0,1,spam
no but you told me you were going before you got drunk!,55,12,1,0,0,ham
k k then watch some films,25,6,0,0,0,ham
nope c then,11,3,0,0,0,ham
shit that is really shocking and scary cant imagine for a second def up for night out do u think there is somewhere i could crash for night save on taxi?,153,31,0,0,0,ham
